"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
3.183234875E0	-8.187973022E-2	9.119934998E0	3.363804932E0	9.720859132E0
3.193206875E0	4.041595459E-2	8.948391724E0	3.559148712E0	9.630310870E0
3.203178875E0	3.152444458E-1	8.938661957E0	3.516038361E0	9.610493348E0
3.213150958E0	7.044351196E-1	9.179361420E0	3.101250916E0	9.714662225E0
3.223121958E0	1.092278595E0	9.457183685E0	2.469414825E0	9.835110847E0
3.233093958E0	1.421144714E0	9.586365051E0	1.759740601E0	9.849605788E0
3.243065958E0	1.637744293E0	9.600735168E0	1.093925171E0	9.800662958E0
3.253037958E0	1.629661102E0	9.518106995E0	5.183720398E-1	9.670515273E0
3.263008958E0	1.550625458E0	9.301657104E0	6.586303711E-3	9.430021611E0
3.272980958E0	1.453627167E0	9.154363403E0	-2.336640930E-1	9.272000872E0
3.282952958E0	1.284029846E0	9.057365112E0	-3.152444458E-1	9.153358645E0
3.292923958E0	1.064286804E0	8.988657990E0	-1.993853760E-1	9.053641995E0
3.302895958E0	7.906558228E-1	8.848249969E0	-5.658233643E-2	8.883685368E0
3.312867958E0	5.824388123E-1	8.680598602E0	-6.795867920E-2	8.700381914E0
3.322839958E0	4.469705200E-1	8.628955994E0	2.694396973E-3	8.640524952E0
3.332810958E0	2.773731995E-1	8.657396851E0	1.104702759E-1	8.662543495E0
3.342782958E0	1.046324158E-1	8.664881287E0	2.260299683E-1	8.668460371E0
3.352754958E0	7.723937988E-2	8.667725372E0	4.632865906E-1	8.680441436E0
3.362726958E0	2.573149109E-1	8.804690552E0	8.652008057E-1	8.850839458E0
3.372697958E0	3.321592712E-1	8.942703552E0	1.044527893E0	9.009623473E0
3.382669958E0	2.649490356E-1	8.901988220E0	9.416917419E-1	8.955577904E0
3.392641958E0	1.037342834E-1	8.842561798E0	6.691085815E-1	8.868447793E0
3.402612958E0	-7.334747314E-3	8.852590942E0	4.906796265E-1	8.866182193E0
3.412584958E0	3.966751099E-2	8.862620087E0	4.546046448E-1	8.874360467E0
3.422556958E0	2.558180237E-1	9.018146667E0	6.186634827E-1	9.042961721E0
3.432528958E0	5.110372925E-1	9.276659088E0	7.455995178E-1	9.320594487E0
3.442499958E0	7.643106079E-1	9.412576447E0	5.538482666E-1	9.459784034E0
3.452471958E0	9.421408081E-1	9.537716217E0	3.311114502E-1	9.589853739E0
3.462443958E0	1.041234741E0	9.699230347E0	2.580633545E-1	9.758372600E0
3.472415958E0	1.130449219E0	9.833201752E0	3.550616455E-1	9.904334450E0
3.482386958E0	1.146016846E0	9.897118835E0	5.071453857E-1	9.976147167E0
3.492358958E0	1.177301788E0	9.872420197E0	6.683601379E-1	9.964809346E0
3.502330958E0	1.162183228E0	9.841883698E0	7.613168335E-1	9.939464165E0
3.512302958E0	1.153800659E0	9.846823425E0	7.216493225E-1	9.940420780E0
3.522273958E0	1.156944122E0	9.894424438E0	5.670208740E-1	9.977959077E0
3.532245958E0	1.176104279E0	9.835297394E0	3.282673645E-1	9.910804991E0
3.542217958E0	1.249302063E0	9.900861053E0	2.291734314E-1	9.982000085E0
3.552188958E0	1.362317047E0	1.009470795E1	4.050576782E-1	1.019426839E1
3.562160958E0	1.354233856E0	1.012868729E1	4.466711426E-1	1.022857618E1
3.572132958E0	1.084045715E0	1.014664993E1	2.077679443E-1	1.020650907E1
3.582104958E0	7.378157043E-1	1.015248779E1	-1.432521057E-1	1.018027021E1
3.592075958E0	4.616400146E-1	1.007015900E1	-3.260220337E-1	1.008600536E1
3.602047958E0	4.213737488E-1	1.007674530E1	-2.384541321E-1	1.008837014E1
3.612019958E0	4.561015320E-1	1.028586044E1	1.320254517E-1	1.029681428E1
3.621991958E0	5.131329346E-1	1.042716660E1	6.182144165E-1	1.045807333E1
3.631962958E0	6.137237549E-1	1.043974045E1	9.117539978E-1	1.049743458E1
3.641934958E0	7.860154724E-1	1.058254349E1	1.082099762E0	1.066672334E1
3.651906958E0	9.574090576E-1	1.080049026E1	1.157243500E0	1.090442271E1
3.661877958E0	1.211580505E0	1.103505249E1	1.285826111E0	1.117558319E1
3.671849958E0	1.428629150E0	1.116393448E1	1.101708984E0	1.130876549E1
3.681821958E0	1.392404480E0	1.130554001E1	6.381230164E-1	1.140882229E1
3.691793958E0	1.186881866E0	1.141840530E1	2.824626160E-1	1.148339903E1
3.701764958E0	8.893006897E-1	1.137379807E1	-7.469467163E-2	1.140875617E1
3.711736958E0	5.757028198E-1	1.120015915E1	-1.371148682E-1	1.121578349E1
3.721708958E0	2.423460388E-1	1.102577179E1	4.412823486E-1	1.103725986E1
3.731680958E0	1.763333130E-1	1.068957092E1	1.361418915E0	1.077735967E1
3.741651958E0	4.046086121E-1	1.040875488E1	2.484832764E0	1.070888791E1
3.751623958E0	3.704795837E-1	1.011431717E1	3.438050537E0	1.068909998E1
3.761595958E0	8.322692871E-2	9.789792023E0	3.660038910E0	1.045192994E1
3.771567958E0	-2.395019531E-1	9.685458984E0	2.951861572E0	1.012812735E1
3.781538958E0	-4.099974060E-1	9.798174591E0	1.579515381E0	9.933136062E0
3.791510958E0	-6.556365967E-1	1.000893631E1	1.344204712E-1	1.003128777E1
3.801482958E0	-7.339237976E-1	1.040142014E1	-7.759863281E-1	1.045611495E1
3.811453958E0	-2.219883728E-1	1.092697723E1	-5.330415344E-1	1.094222297E1
3.821425958E0	6.438111877E-1	1.140238861E1	7.192543030E-1	1.144317638E1
3.831397958E0	1.456171875E0	1.163335831E1	2.111658783E0	1.191278997E1
3.841369958E0	1.809886322E0	1.143816422E1	3.142415314E0	1.199925261E1
3.851340958E0	1.958976288E0	1.100780914E1	3.644770660E0	1.175983858E1
3.861312958E0	1.729802856E0	1.042776535E1	3.658092957E0	1.118535436E1
3.871284958E0	9.648934937E-1	9.932595062E0	3.142565002E0	1.046246524E1
3.881256958E0	2.510279846E-1	9.537416840E0	2.219734039E0	9.795537465E0
3.891227958E0	-2.787203979E-1	9.221124573E0	1.326242065E0	9.320179261E0
3.901199958E0	-6.021977234E-1	9.037007446E0	7.406597900E-1	9.087283566E0
3.911171958E0	-7.643106079E-1	8.941056976E0	3.333567810E-1	8.979855082E0
3.921142958E0	-6.906637573E-1	8.935967560E0	1.974394226E-1	8.964793081E0
3.931114958E0	-3.230282593E-1	8.997938690E0	4.073030090E-1	9.012943119E0
3.941086958E0	2.212399292E-1	9.135502625E0	8.780740356E-1	9.180270656E0
3.951058958E0	5.812413025E-1	9.174272003E0	1.222358093E0	9.273579004E0
3.961029958E0	6.614744568E-1	9.044342194E0	1.286424866E0	9.159288352E0
3.971001958E0	5.879772949E-1	8.868008881E0	1.188079376E0	8.966539545E0
3.980973958E0	4.581971741E-1	8.760532379E0	1.059496765E0	8.836255180E0
3.990945958E0	2.659968567E-1	8.610095215E0	8.217910767E-1	8.653313499E0
4.000916958E0	1.040336609E-1	8.479267273E0	5.542973328E-1	8.498002237E0
4.010888958E0	1.077758789E-2	8.433462524E0	4.143383789E-1	8.443641548E0
4.020860958E0	-6.017486572E-2	8.435258789E0	4.593946838E-1	8.447973445E0
4.030831958E0	-1.173559570E-1	8.427175598E0	5.405259705E-1	8.445308124E0
4.040803958E0	-1.492396545E-1	8.426576843E0	5.873785400E-1	8.448342046E0
4.050775958E0	-2.098635864E-1	8.404871979E0	5.742059326E-1	8.427077083E0
4.060747958E0	-1.757345581E-1	8.446485443E0	6.150709534E-1	8.470673601E0
4.070718958E0	-1.772314453E-1	8.506211243E0	7.146139526E-1	8.538015799E0
4.080690958E0	-2.951861572E-1	8.546926575E0	6.265969849E-1	8.574946794E0
4.090662958E0	-4.001179504E-1	8.547974396E0	4.110452271E-1	8.567200174E0
4.100634958E0	-3.622467041E-1	8.641380157E0	2.520758057E-1	8.652642135E0
4.110605958E0	-4.013154602E-1	8.783285065E0	1.077758789E-1	8.793109022E0
4.120577958E0	-3.745211792E-1	8.863218842E0	2.290237427E-2	8.871157696E0
4.130549958E0	-3.240760803E-1	9.019194489E0	2.664459229E-2	9.025054264E0
4.140520958E0	-2.499801636E-1	9.260343018E0	1.763333130E-1	9.265394558E0
4.150492958E0	-1.426533508E-1	9.480235748E0	4.037104797E-1	9.489899998E0
4.160464958E0	-9.355545044E-2	9.628128204E0	4.779560852E-1	9.640438131E0
4.170436958E0	-2.185455322E-2	9.817933502E0	4.933740234E-1	9.830346576E0
4.180407958E0	1.811233521E-2	1.000923569E1	4.007167053E-1	1.001727014E1
4.190379958E0	1.161584473E-1	1.019260437E1	3.200344849E-1	1.019828901E1
4.200351958E0	1.389111328E-1	1.033406021E1	3.625460815E-1	1.034135080E1
4.210324958E0	8.966354370E-2	1.037477554E1	3.790118408E-1	1.038208347E1
4.220295958E0	1.390608215E-1	1.033495834E1	2.763253784E-1	1.033958692E1
4.230267958E0	1.495390320E-1	1.036324951E1	3.011737061E-1	1.036870329E1
4.240239958E0	1.969903564E-1	1.043989014E1	3.716770935E-1	1.044836136E1
4.250211958E0	3.158432007E-1	1.041414368E1	4.781057739E-1	1.042989600E1
4.260182958E0	4.745132446E-1	1.041384430E1	5.710624695E-1	1.044027913E1
4.270154958E0	4.682263184E-1	1.045725403E1	5.794450378E-1	1.048375669E1
4.280126958E0	2.915936279E-1	1.046698380E1	5.496569824E-1	1.048546134E1
4.290097958E0	1.017883301E-1	1.046818130E1	5.264552307E-1	1.048190516E1
4.300069958E0	-1.197509766E-3	1.045934967E1	6.423143005E-1	1.047905361E1
4.310041958E0	-8.277786255E-2	1.054033127E1	7.515870667E-1	1.056741778E1
4.320013958E0	-5.044509888E-2	1.065454376E1	7.487429810E-1	1.068093926E1
4.329984958E0	-9.729766846E-3	1.079944244E1	8.367599487E-1	1.083181513E1
4.339956958E0	2.213896179E-1	1.109747269E1	1.003513184E0	1.114495187E1
4.349928958E0	4.308041382E-1	1.145642624E1	1.240919495E0	1.153148627E1
4.359900958E0	9.919871521E-1	1.154923325E1	1.437311096E0	1.168052611E1
4.369871958E0	1.450932770E0	1.156495056E1	1.551673279E0	1.175844281E1
4.379843958E0	1.713636475E0	1.146929947E1	1.300794983E0	1.166933794E1
4.389815958E0	1.559606781E0	1.128069168E1	8.006849670E-1	1.141610593E1
4.399787958E0	1.237776031E0	1.097832047E1	2.694396973E-1	1.105116317E1
4.409758958E0	8.310717773E-1	1.072010742E1	-7.544311523E-2	1.075253808E1
4.419730958E0	5.451663208E-1	1.060305084E1	1.429527283E-1	1.061801907E1
4.429702958E0	4.123924255E-1	1.049841843E1	6.406677246E-1	1.052603022E1
4.439673958E0	3.285667419E-1	1.027568161E1	1.181942139E0	1.034865092E1
4.449645958E0	3.150947571E-1	1.010533585E1	1.726509705E0	1.025660436E1
4.459617958E0	3.954776001E-1	1.001522324E1	2.407892761E0	1.030820288E1
4.469589958E0	3.659889221E-1	9.939780121E0	2.840942230E0	1.034428004E1
4.479560958E0	3.047662354E-1	9.882000275E0	2.909499664E0	1.030592064E1
4.489532958E0	2.540217590E-1	9.787097626E0	2.699636078E0	1.015577875E1
4.499504958E0	2.757266235E-1	9.774224396E0	2.311193848E0	1.004754222E1
4.509476958E0	3.939807129E-1	9.742490387E0	2.021246796E0	9.957749663E0
4.519447958E0	5.614823914E-1	9.684710541E0	1.695374451E0	9.848003618E0
4.529419958E0	5.794450378E-1	9.612560577E0	1.261426849E0	9.712274456E0
4.539391958E0	6.867718506E-1	9.488768005E0	1.049018555E0	9.571249331E0
4.549362958E0	8.599617004E-1	9.409283295E0	1.112486572E0	9.513767530E0
4.559334958E0	1.033600616E0	9.377998352E0	1.324894867E0	9.527356912E0
4.569306958E0	1.168021088E0	9.301657104E0	1.492546234E0	9.492775801E0
4.579278958E0	1.132544861E0	9.115444336E0	1.432521057E0	9.296563875E0
4.589249958E0	9.871971130E-1	8.891510010E0	1.190025330E0	9.024947018E0
4.599221958E0	8.858578491E-1	8.671317902E0	9.216334534E-1	8.765038876E0
4.609193958E0	8.565188599E-1	8.551866302E0	7.198530579E-1	8.624745227E0
4.619165958E0	8.349636841E-1	8.455317078E0	4.911286926E-1	8.510626218E0
4.629136958E0	7.267387390E-1	8.343948669E0	2.409988403E-1	8.379004060E0
4.639108958E0	6.403683472E-1	8.295449524E0	2.754272461E-2	8.320175060E0
4.649080958E0	5.110372925E-1	8.288563843E0	-1.761836243E-1	8.306171823E0
4.659051958E0	4.149371338E-1	8.319998474E0	-3.070115662E-1	8.335994454E0
4.669023958E0	3.706292725E-1	8.416248322E0	-3.263214111E-1	8.430722836E0
4.678995958E0	3.962260437E-1	8.544830933E0	-2.510279846E-1	8.557695122E0
4.688967958E0	4.682263184E-1	8.685538330E0	-3.487747192E-2	8.698219841E0
4.698938958E0	5.593867493E-1	8.807834015E0	2.662962341E-1	8.829596098E0
4.708910958E0	6.761439514E-1	8.882079620E0	5.361849976E-1	8.923900682E0
4.718882958E0	7.677534485E-1	8.910969543E0	6.301895142E-1	8.966156500E0
4.728854958E0	8.364605713E-1	8.963061218E0	5.489085388E-1	9.018726810E0
4.738825958E0	9.526190186E-1	9.074579315E0	4.114942932E-1	9.133717770E0
4.748797958E0	9.569599915E-1	9.153914337E0	2.134561157E-1	9.206274145E0
4.758769958E0	9.388476562E-1	9.187594299E0	2.844085693E-2	9.235482273E0
4.768741958E0	9.315129089E-1	9.119485931E0	-9.205856323E-2	9.167399562E0
4.778712958E0	9.777667236E-1	9.043593750E0	-5.418731689E-2	9.096458209E0
4.788684958E0	1.005908203E0	9.102271729E0	-3.382965088E-2	9.157747888E0
4.798656958E0	9.253756714E-1	9.255253601E0	-9.595046997E-2	9.301894745E0
4.808627958E0	9.232800293E-1	9.369466095E0	-2.646496582E-1	9.418565727E0
4.818599958E0	9.630972290E-1	9.533824310E0	-4.447251892E-1	9.592660879E0
4.828571958E0	9.547146606E-1	9.713750153E0	-6.123765564E-1	9.779745761E0
4.838543958E0	1.027014313E0	9.936636658E0	-5.337899780E-1	1.000382118E1
4.848514958E0	1.138682098E0	1.014245865E1	-2.734812927E-1	1.020984115E1
4.858486958E0	1.263821869E0	1.030187714E1	3.742218018E-3	1.037911038E1
4.868458958E0	1.252744904E0	1.042297531E1	2.933898926E-1	1.050208845E1
4.878430958E0	1.131946106E0	1.045455963E1	4.658312988E-1	1.052597349E1
4.888401958E0	9.217831421E-1	1.039363632E1	5.936654663E-1	1.045130608E1
4.898373958E0	5.909710693E-1	1.031594788E1	6.997947693E-1	1.035653128E1
4.908345958E0	3.197351074E-1	1.027972321E1	8.008346558E-1	1.031582648E1
4.918316958E0	4.505630493E-2	1.025712021E1	8.527766418E-1	1.029260769E1
4.928288958E0	-1.984872437E-1	1.020682480E1	8.357121277E-1	1.024290410E1
4.938260958E0	-3.662882996E-1	1.023870850E1	5.454656982E-1	1.025976859E1
4.948232958E0	-3.796105957E-1	1.041519150E1	2.706372070E-1	1.042562049E1
4.958203958E0	-3.778143311E-1	1.063703018E1	-4.355941772E-2	1.064382695E1
4.968175958E0	-3.995191956E-1	1.081845291E1	-4.999603271E-1	1.083736588E1
4.978147958E0	-2.818638611E-1	1.103789658E1	-7.532336426E-1	1.106715722E1
4.988119958E0	-1.137634277E-2	1.137065460E1	-6.460565186E-1	1.138899928E1
4.998090958E0	2.381547546E-1	1.164967438E1	-3.999682617E-1	1.165897103E1
5.008062958E0	4.766088867E-1	1.186821991E1	-8.128097534E-2	1.187806409E1
5.018034958E0	4.752616882E-1	1.186807022E1	3.978726196E-1	1.188424449E1
5.028005958E0	3.381468201E-1	1.166164948E1	9.506730652E-1	1.170522067E1
5.037977958E0	1.922003174E-1	1.125883713E1	1.533111877E0	1.136436476E1
5.047949958E0	-5.478607178E-2	1.083087708E1	1.948049011E0	1.100480780E1
5.057921958E0	-3.986210632E-1	1.057595718E1	2.091750183E0	1.078819670E1
5.067892958E0	-4.698728943E-1	1.040995239E1	2.211950226E0	1.065272797E1
5.077864958E0	-2.345622253E-1	1.033346146E1	2.367776184E0	1.060385822E1
5.087836958E0	8.622070312E-2	1.030936157E1	2.337688751E0	1.057143125E1
5.097808958E0	3.665876770E-1	1.019185593E1	2.151625671E0	1.042294617E1
5.107779958E0	4.617897034E-1	1.003842499E1	1.711989899E0	1.019382830E1
5.117751958E0	3.122506714E-1	9.893077240E0	1.146914978E0	9.964230614E0
5.127723958E0	2.303709412E-1	9.754914551E0	8.288264465E-1	9.792771923E0
5.137695958E0	1.359173584E-1	9.585616608E0	7.738906860E-1	9.617766168E0
5.147666958E0	4.071533203E-2	9.362281036E0	7.472460938E-1	9.392142496E0
5.157638958E0	-8.981323242E-4	9.090895386E0	7.014413452E-1	9.117916411E0
5.167610958E0	-6.780899048E-2	8.901090088E0	6.762936401E-1	8.927002627E0
5.177581958E0	-1.336720276E-1	8.771010590E0	6.845265198E-1	8.798697150E0
5.187553958E0	-1.272354126E-1	8.706345062E0	6.722520447E-1	8.733187047E0
5.197525958E0	-1.119671631E-1	8.692124634E0	6.038442993E-1	8.713793389E0
5.207497958E0	1.916015625E-2	8.707991638E0	6.295907593E-1	8.730742810E0
5.217467750E0	3.489244080E-1	8.769064636E0	7.952961731E-1	8.811965663E0
5.227439750E0	5.468128967E-1	8.813821564E0	1.081950073E0	8.896801159E0
5.237411750E0	5.647755432E-1	8.795409851E0	1.146016846E0	8.887719644E0
5.247383750E0	5.484594727E-1	8.679850159E0	1.206042023E0	8.780384042E0
5.257354750E0	5.013075256E-1	8.504564667E0	1.191821594E0	8.602288540E0
5.267326750E0	3.297642517E-1	8.354576569E0	1.084494781E0	8.431122288E0
5.277298750E0	6.661148071E-2	8.186775513E0	8.279283142E-1	8.228802810E0
5.287269750E0	-9.789642334E-2	8.045918427E0	5.683680725E-1	8.066562422E0
5.297241750E0	-2.321672058E-1	7.932903442E0	4.134402466E-1	7.947061814E0
5.307213750E0	-3.177891541E-1	7.893834686E0	3.984713745E-1	7.910271515E0
5.317185750E0	-2.447410583E-1	7.999215546E0	4.950205994E-1	8.018253733E0
5.327156750E0	-1.993853760E-1	8.126900024E0	5.607339478E-1	8.148661307E0
5.337128750E0	-8.801696777E-2	8.412506104E0	4.589456177E-1	8.425475477E0
5.347100750E0	-4.101470947E-2	8.724307709E0	2.106120300E-1	8.726945894E0
5.357072750E0	-2.133064270E-1	8.958869934E0	-2.800675964E-1	8.965784293E0
5.367043750E0	-4.517605591E-1	9.105564880E0	-7.831713867E-1	9.150341896E0
5.377015750E0	-6.176156616E-1	9.294771423E0	-1.070723419E0	9.376602453E0
5.386987750E0	-6.939569092E-1	9.440568237E0	-1.085243225E0	9.528045849E0
5.396958750E0	-5.965095520E-1	9.627529449E0	-8.149053955E-1	9.680352150E0
5.406930750E0	-3.273692322E-1	9.896819458E0	-3.034190369E-1	9.906879888E0
5.416902750E0	4.460723877E-2	1.014575180E1	1.917512512E-1	1.014766170E1
5.426874750E0	3.580554199E-1	1.034334091E1	5.391787720E-1	1.036357171E1
5.436845750E0	5.438191223E-1	1.052626053E1	7.466473389E-1	1.056671104E1
5.446817750E0	5.697152710E-1	1.062939606E1	7.622149658E-1	1.067190741E1
5.456789750E0	5.360353088E-1	1.065783691E1	7.176077271E-1	1.069540941E1
5.466761750E0	5.032534790E-1	1.059047699E1	6.915618896E-1	1.062495764E1
5.476732750E0	4.189787292E-1	1.049198181E1	6.315367126E-1	1.051931862E1
5.486704750E0	2.821632385E-1	1.039303757E1	4.508624268E-1	1.040663841E1
5.496676750E0	2.248324585E-1	1.033301239E1	2.097138977E-1	1.033758553E1
5.506648750E0	6.930587769E-2	1.028316605E1	-5.298980713E-2	1.028353612E1
5.516619750E0	-2.028282166E-1	1.026176056E1	-1.797761536E-1	1.026533918E1
5.526591750E0	-3.252735901E-1	1.029139893E1	8.547225952E-2	1.029689275E1
5.536563750E0	-4.501139832E-1	1.044512924E1	3.719764709E-1	1.046143843E1
5.546534750E0	-5.403762817E-1	1.062999481E1	8.979826355E-1	1.068153402E1
5.556506750E0	-2.203417969E-1	1.075139236E1	1.137035522E0	1.081359506E1
5.566478750E0	9.894424438E-2	1.081441132E1	1.190474396E0	1.088018894E1
5.576450750E0	4.884342957E-1	1.086395828E1	1.150058441E0	1.093557461E1
5.586421750E0	1.068927155E0	1.095721436E1	1.175954590E0	1.107185716E1
5.596393750E0	1.702858887E0	1.101095261E1	1.252445526E0	1.121202147E1
5.606365750E0	2.021546173E0	1.103535187E1	9.116043091E-1	1.125596118E1
5.616337750E0	1.926643524E0	1.103295685E1	2.803669739E-1	1.120342348E1
5.626308750E0	1.559457092E0	1.090497299E1	-2.086660767E-1	1.101788927E1
5.636280750E0	1.134041748E0	1.076336746E1	-5.548960876E-1	1.083716012E1
5.646252750E0	6.905140686E-1	1.073357941E1	-7.717950439E-1	1.078342265E1
5.656223750E0	3.585044861E-1	1.081321381E1	-7.595205688E-1	1.084578212E1
5.666195750E0	2.016307068E-1	1.079854431E1	-3.312611389E-1	1.080550545E1
5.676167750E0	3.510200500E-1	1.064316742E1	5.019062805E-1	1.066077566E1
5.686139750E0	6.959028625E-1	1.057326279E1	1.464404755E0	1.069685225E1
5.696110750E0	9.683363342E-1	1.052147049E1	2.306104431E0	1.081467217E1
5.706082750E0	1.229543152E0	1.039483383E1	2.953508148E0	1.087600833E1
5.716054750E0	1.355131989E0	1.015832565E1	3.354224854E0	1.078326422E1
5.726026750E0	1.543739777E0	9.977351990E0	3.432212677E0	1.066352517E1
5.735997750E0	1.533860321E0	9.814340973E0	3.097209320E0	1.040512959E1
5.745969750E0	1.339714050E0	9.648635559E0	2.254012756E0	9.998578669E0
5.755941750E0	1.130898285E0	9.439520416E0	1.336720276E0	9.600536324E0
5.765912750E0	1.018332367E0	9.227411499E0	7.333250427E-1	9.312351443E0
5.775884750E0	8.065228271E-1	8.983867950E0	3.724255371E-1	9.027683158E0
5.785856750E0	5.695655823E-1	8.683592377E0	2.254312134E-1	8.705170920E0
5.795828750E0	4.354444885E-1	8.405620422E0	3.540138245E-1	8.424333349E0
5.805799750E0	3.173400879E-1	8.209079132E0	5.748046875E-1	8.235295098E0
5.815771750E0	2.065704346E-1	8.139174500E0	8.068222046E-1	8.181674336E0
5.825743750E0	8.128097534E-2	8.089627533E0	9.479786682E-1	8.145387884E0
5.835715750E0	-1.302291870E-1	7.948620758E0	8.173004150E-1	7.991590052E0
5.845686750E0	-2.119592285E-1	7.905660095E0	7.375163269E-1	7.942815533E0
5.855658750E0	-1.146615601E-1	8.041876831E0	8.024812317E-1	8.082629916E0
5.865630750E0	9.220825195E-2	8.254734192E0	8.449928284E-1	8.298382482E0
5.875602750E0	3.781137085E-1	8.482261047E0	8.178991699E-1	8.529987193E0
5.885573750E0	7.027885437E-1	8.716972961E0	8.792715454E-1	8.789348542E0
5.895545750E0	9.443861389E-1	8.920998688E0	8.164022827E-1	9.007918486E0
5.905517750E0	1.082548828E0	9.002279663E0	6.828799438E-1	9.092814532E0
5.915488750E0	1.133742371E0	9.019344177E0	4.816983032E-1	9.103074997E0
5.925460750E0	1.038839722E0	9.031918030E0	1.706451416E-1	9.093066096E0
5.935432750E0	8.196954346E-1	9.020841064E0	-9.011260986E-2	9.058454305E0
5.945404750E0	7.505392456E-1	9.055419159E0	-3.278182983E-2	9.086528487E0
5.955375750E0	7.855664063E-1	9.133406982E0	3.144960022E-1	9.172521214E0
5.965347750E0	8.418493652E-1	9.167536011E0	6.730004883E-1	9.230674760E0
5.975319750E0	9.225315857E-1	9.101373596E0	9.083111572E-1	9.192991625E0
5.985291750E0	1.020428009E0	9.054071960E0	1.045126648E0	9.171138539E0
5.995262750E0	1.069525909E0	9.058562622E0	1.041683807E0	9.180770534E0
6.005234750E0	1.037791901E0	9.074279938E0	6.997947693E-1	9.160200933E0
6.015206750E0	9.527687073E-1	9.091643829E0	2.573149109E-1	9.145051487E0
6.025177750E0	8.632548523E-1	9.140592041E0	-1.483415222E-1	9.182463559E0
6.035149750E0	8.376580811E-1	9.297016754E0	-4.505630493E-1	9.345544321E0
6.045121750E0	9.533674622E-1	9.615404663E0	-4.634362793E-1	9.673659573E0
6.055093750E0	1.161584473E0	1.003393433E1	-2.055226135E-1	1.010303697E1
6.065064750E0	1.503473511E0	1.044288391E1	1.625619507E-1	1.055180948E1
6.075036750E0	1.879790955E0	1.081081879E1	6.237528992E-1	1.099074540E1
6.085008750E0	2.104773102E0	1.105286545E1	9.032217407E-1	1.128767974E1
6.094980750E0	2.052531738E0	1.110331055E1	8.638536072E-1	1.132442646E1
6.104951750E0	1.725611572E0	1.100361786E1	5.634283447E-1	1.115234472E1
6.114923750E0	1.236877899E0	1.080303497E1	3.137475586E-1	1.087813721E1
6.124895750E0	6.435118103E-1	1.063179108E1	2.522254944E-1	1.065423421E1
6.134866750E0	1.844165039E-1	1.053733749E1	3.285667419E-1	1.054407165E1
6.144838750E0	-4.685256958E-2	1.051967422E1	6.279441833E-1	1.053850344E1
6.154810750E0	-1.140628052E-1	1.063553329E1	9.880952454E-1	1.068194322E1
6.164782750E0	-7.783813477E-2	1.084135529E1	1.185983734E0	1.090631013E1
6.174753750E0	-4.535568237E-2	1.104433319E1	1.121318207E0	1.110120297E1
6.184725750E0	5.463638306E-2	1.123533600E1	1.008752289E0	1.128066227E1
6.194697750E0	2.490820312E-1	1.137679184E1	8.887019348E-1	1.141416776E1
